title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
Measurement of thermal radiation of air from the stagnation region of blunt bodies traveling at velocities up to 31,000 feet per second	Page, William A. Ames Research Center.	National Aeronautics and Space Administration,	1961		google	UIUC	https://catalog.hathitrust.org/Record/100233560	Limited View
Effect of vertical-tail modifications on the static stability characteristics at mach number of 2.2 of a supersonic vtol airplane model having a broad fuselage and small delta wings	Robinson, Ross B. Spearman, Leroy M. Langley Research Center.	National Aeronautics and Space Administration,	1961		google	UIUC	https://catalog.hathitrust.org/Record/100233563	Limited View
Subsonic aerodynamic characteristics of disk re-entry configurations with elliptic cross sections and thickness-diameter ratios of 0.225 and 0.325	Demele, Fred A. Brownson, Jack J. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1961		google	UIUC	https://catalog.hathitrust.org/Record/100233568	Limited View
Effects of transverse center-of-gravity displacement, afterbody geometry, and front-face curvature on the aerodynamic characteristics of Mercury-type models at a mach number of 5.5	Intrieri, Peter F. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1961		google	UIUC	https://catalog.hathitrust.org/Record/100233569	Limited View
Aerodynamic characteristics at mach number 2.05 of a series of highly swept arrow wings employing various degrees of twist and camber	Carlson, Harry W. Langley Research Center.	National Aeronautics and Space Administration,	1961		google	UIUC	https://catalog.hathitrust.org/Record/100233570	Limited View
Review of techniques applicable to the recovery of lifting hypervelocity vehicles	Weil, Joseph. Matranga, Gene J. Flight Research Center (U.S.)	National Aeronautics and Space Administration,	1960		google	UIUC	https://catalog.hathitrust.org/Record/100233571	Limited View
Pressure distribution on two models of a Project Mercury capsule for a mach number range of 1.60 to 6.01 and an angle-of-attack range of 0°degress to 180°	Newlander, Robert A. Pritchard, E. Brian. Taylor, Nancy L. Langley Research Center.	National Aeronautics and Space Administration,	1960		google	UIUC	https://catalog.hathitrust.org/Record/100233572	Limited View
Some aerodynamic and control studies of lifting reentry configurations at angles of attack up to 90° at a mach number of 2.91	Clark, Frank L. Evans, Joanna M. Langley Research Center.	National Aeronautics and Space Administration,	1960		google	UIUC	https://catalog.hathitrust.org/Record/100233573	Limited View
An analytical investigation of ablation	Rashis, Bernard. Hopko, Russell N. Langley Research Center.	National Aeronautics and Space Administration,	1960		google	UIUC	https://catalog.hathitrust.org/Record/100233630	Limited View
Investigation of the static longitudinal stability characteristics of an air-to-surface canard missile configuration in the transonic mach number range	Hunt, Gerald L. Langley Research Center.	National Aeronautics and Space Administration,	1960		google	UIUC	https://catalog.hathitrust.org/Record/100233631	Limited View
Structures for reentry heating	Anderson, Roger A. Swann, Robert T. Langley Research Center.	National Aeronautics and Space Administration,	1961		google	UIUC	https://catalog.hathitrust.org/Record/100233632	Limited View
Experimental study of a hot structure for a reentry vehicle	Pride, Richard A. Helms, Bobbie F. Royster, Dick M. Langley Research Center.	National Aeronautics and Space Administration,	1961		google	UIUC	https://catalog.hathitrust.org/Record/100233633	Limited View
Wind-tunnel investigation at mach numbers from 0.40 to 1.20 of the static aerodynamic and control characteristics of a model of a nonlifting reeintry capsule in combination with a rocket booster	Pearson, Albin O. Langley Research Center.	National Aeronautics and Space Administration,	1960		google	UIUC	https://catalog.hathitrust.org/Record/100233634	Limited View
Experimental performance of area ratio 200, 25 and 8 nozzles on JP-4 fuel and liquid oxygen rocket engine	Lovell, Calvin J. Barnett, Donald O. Samanich, Nick E. Lewis Research Center.	National Aeronautics and Space Administration,	1961		google	UIUC	https://catalog.hathitrust.org/Record/100233654	Limited View
Investigation at mach numbers of 0.60 to 3.50 of blended wing-body combinations with cambered and twisted wings with diamond, delta and arrow plan forms	Holdaway, George H. Mellenthin, Jack A. Ames Research Center.	National Aeronautics and Space Administration,	1961		google	UIUC	https://catalog.hathitrust.org/Record/100233655	Limited View
Heat transfer to blunt axially symmetric bodies	Reller, John O. Ames Research Center.	National Aeronautics and Space Administration,	1960		google	UIUC	https://catalog.hathitrust.org/Record/100233656	Limited View
Flight investigation of the effect of distributed roughness on skin drag of a full-scale airplane	Saltzman, Edwin J. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1959		google	UIUC	https://catalog.hathitrust.org/Record/100233664	Limited View
Dynamic longitudinal and directional stability derivatives for a 45° sweptback-wing airplane model at transonic speeds	Bielat, Ralph P. Wiley, Harleth G. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1959		google	UIUC	https://catalog.hathitrust.org/Record/100233665	Limited View
Cold-air investigation of three variable-throat-area convergent-divergent nozzles	McAulay, John E. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1959		google	UIUC	https://catalog.hathitrust.org/Record/100233666	Limited View
An investigation of the pitching-moment contribution of a high horizontal tail on an unswept-wing and body combination at mach numbers from 0.80 to 1.40	Lippmann, Garth W. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1959		google	UIUC	https://catalog.hathitrust.org/Record/100233667	Limited View
Effects of wing vertical location on the stability and control characteristics at a mach number of 2.01 of a canard airplane configuration with a trapezoidal aspect-ratio-3 wing	Foster, Gerald V. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1959		google	UIUC	https://catalog.hathitrust.org/Record/100233668	Limited View
Static stability and control characteristics of an airplane model with tail surfaces outboard of the wing tips at a mach number of 2.01	Driver, Cornelius. Spearman, M. Leroy. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1959		google	UIUC	https://catalog.hathitrust.org/Record/100233669	Limited View
Effect of external boundary layer on performance of axisymmetric inlet at mach numbers of 3.0 and 2.5	Samanich, N. E. Salmi, R. J. Barnett, D. O. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1959		google	UIUC	https://catalog.hathitrust.org/Record/100233670	Limited View
Experimental and calculated results of a flutter investigation of some very low aspect-ratio flat-plate surfaces at Mach numbers from 0.62 to 3.00	Hanson, Perry W. Levey, Gilbert M. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1959		google	UIUC	https://catalog.hathitrust.org/Record/100233671	Limited View
The effect of camber on the aerodynamic characteristics of a body at a mach number of 2.01	Gapcynski, John P. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1959		google	UIUC	https://catalog.hathitrust.org/Record/100233672	Limited View
Upwash characteristics at several stations on a blunted cone-frustum-cylinder model at mach numbers from 1.60 to 4.65	Church, James D. Cremin, Joseph W. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1959		google	UIUC	https://catalog.hathitrust.org/Record/100233673	Limited View
Wind-tunnel investigation of pressures and hinge moments on a sweptback t-mounted horizontal tail at mach numbers from 0.60 to 1.075	Ward, Robert J. Hallissy, Joseph M. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1959		google	UIUC	https://catalog.hathitrust.org/Record/100233674	Limited View
Model investigation of water landings of a winged reentry configuration having outboard folding wing panels	Petynia, William W. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1959		google	UIUC	https://catalog.hathitrust.org/Record/100233675	Limited View
Static longitudinal aerodynamic characteristics of several wing and blunt-body shapes applicable for use as reentry configurations at a mach number of 6.8 and angles of attack up to 90°	Penland, Jim A. Armstrong, William O. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1959		google	UIUC	https://catalog.hathitrust.org/Record/100233676	Limited View
Effects of gross load and various bow modifications on the hydrodynamic characteristics of a high-subsonic mine-laying seaplane	Kapryan, Walter J. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1960		google	UIUC	https://catalog.hathitrust.org/Record/100233677	Limited View
Low-speed static longitudinal and lateral stability characteristics of a variable-incidence delta-wing canard model with high-lift canard surfaces	Cone, Clarence D., Jr. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1959		google	UIUC	https://catalog.hathitrust.org/Record/100233678	Limited View
A homing missile control system to reduce the effects of radome diffraction	Smith, Gerald L. Ames Research Center.	National Aeronautics and Space Administration,	1960		google	UIUC	https://catalog.hathitrust.org/Record/100233695	Limited View
A wind-tunnel investigation at subsonic and low supersonic speeds of a re-entry vehicle with retractable wings	Smith, Willard G. Ames Research Center.	National Aeronautics and Space Administration,	1961		google	UIUC	https://catalog.hathitrust.org/Record/100233696	Limited View
A cold-flow investigation of jet-induced thrust-vector control	McAulay, John E. Pavli, Albert J. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1960		google	UIUC	https://catalog.hathitrust.org/Record/100233697	Limited View
Free-flight investigation at supersonic speeds of the stability and drag of a 79° clipped delta boost-glide configuration including an analog study of coupled motions during the flight	Hoffman, Sherwood. Blanchard, Willard S. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1961		google	UIUC	https://catalog.hathitrust.org/Record/100233698	Limited View
An investigation of the influence of body size and indentation asymmetry on the effectiveness of body indentation in combination with a cambered wing	Patterson, James C. Loving, Donald L. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1961		google	UIUC	https://catalog.hathitrust.org/Record/100233699	Limited View
Preliminary full-scale power-off drag of the X-15 airplane for mach numbers from 0.7 to 3.1	Saltzman, Edwin J. United States. National Aeronautics and Space Administration.	National Aeronautics and Space Administration,	1960		google	UIUC	https://catalog.hathitrust.org/Record/100233700	Limited View
Soil and water conservation in the elementary school	Campbell, Marjorie Haines, Mrs. Strong, Helen M. (Helen Mabel), 1890-1973. United States. Soil Conservation Service.		1940		google	UIUC	https://catalog.hathitrust.org/Record/100234086	Limited View
Proceedings of the Illinois fuel conference, March 11, 12, 13, 1909. Urbana, University of Illinois, 1910	Illinois Fuel Conference, Urbana. Geological Survey (U.S.) Illinois State Geological Survey. Illinois. University. Engineering experiment station. University of Illinois (Urbana-Champaign campus). College of Engineering.	Illinois State Journal Co., State Printers,	1910		google	UIUC	https://catalog.hathitrust.org/Record/100234614	Full View
Manual of equitation of the French army for 1912	France. Ministère de la guerre. Patton, George S. (George Smith), 1885-1945, former owner. Chaffee, Adna Romanza, 1884-1941. Cavalry School (U.S.)	Reprint by the Mounted Service School Press,	1919		ia	MMET	https://catalog.hathitrust.org/Record/100406067	Full View
Area of coal lands in certain states	United States. Congress (59th, 2nd session : 1907). Senate. Hitchcock, E. A. United States. Dept. of the Interior.		1907		google	UIUC	https://catalog.hathitrust.org/Record/100409037	Full View
Memorial addresses on the life & character of Allen T. Caperton, a senator from West Virginia	Caperton, Allen Taylor. United States. Congress.		1877		google	UIUC	https://catalog.hathitrust.org/Record/100409105	Full View
The relations of railroads to the public	Thurber, Francis B. (Francis Beatty), 1842-1907. United States. Dept. of the Treasury. Bureau of Statistics.		1879		google	UIUC	https://catalog.hathitrust.org/Record/100409174	Full View
Abstract of evidence taken in the suit of American Bell telephone company et al. vs. the People's telephone company et als	American Bell Telephone Company. Drawbaugh, Daniel. United States. Circuit Court (2nd Circuit) Peoples Telephone Company.	Priv. print,	1884		google	UIUC	https://catalog.hathitrust.org/Record/100409654	Full View
In the United States Circuit Court of Appeals for the Third Circuit	C.M. Dodson & Co., defendant. Pardee Brothers & Co., defendant. G.B. Markle Company, defendant. Lehigh Valley Railroad Company, plaintiff. United States. Court of Appeals (3rd Circuit)	Allen, Lane & Scott, prs.,	1921		google	UIUC	https://catalog.hathitrust.org/Record/100409855	Full View
The preparation and use of tuberculin	De Schweinitz, E. A. United States. Dept. of Agriculture.	Dept. of Agriculture,	1898		google	UIUC	https://catalog.hathitrust.org/Record/100409888	Full View
Supreme court of the United States October term, 1920	North Dakota, complainant, vs. the State of Minnesota. Hilton, Clifford L. United States. Supreme Court.		1920		google	UIUC	https://catalog.hathitrust.org/Record/100410124	Full View
Die Mormonen-Ansiedlungen	Stansbury, Howard, 1806-1863. Kottenkamp, F. (Franz), 1806-1858. United States. Army. Corps of Topographical Engineers.	Franck'sche Verlagshandlung,	1854		google	UIUC	https://catalog.hathitrust.org/Record/100411541	Full View
Major land use problems in Martin County, Indiana, with suggestions for programs and policies	Kohlmeyer, J. B. (John Bryon), 1900- Purdue University. Agricultural Experiment Station. United States. Bureau of Agricultural Economics.	Purdue University Agricultural Experiment Station,	1940		google	UIUC	https://catalog.hathitrust.org/Record/100521284	Limited View
Occupational employment statistics	Illinois. Bureau of Employment Security. Research & Analysis. Illinois. Bureau of Employment Security. Labor Market Information. United States. Bureau of Labor Statistics.	Illinois Dept. of Labor, Bureau of Employment Security, Research & Analysis,	1984		google	UIUC	https://catalog.hathitrust.org/Record/100522598	Limited View
Individual instruction in rifle practice	Macnab, A. J. (Alexander James), 1878- United States. Army. American Expeditionary Forces.	G.H.Q., A.E.F.,	1918		google	UIUC	https://catalog.hathitrust.org/Record/100571694	Limited View
Dixie Unionized	Emmett, Daniel Decatur, 1815-1904. Clay, Cassius Marcellus, 1810-1903. United States. Army. New York Infantry Regiment, 120th (1861-1865)	Firth, Pond & Co.,	1861		uiuc	UIUCL	https://catalog.hathitrust.org/Record/100577645	Full View
Soil survey of Juneau County, Wisconsin	Whitson, A. R. (Andrew Robeson), 1870-1945. Watson, E. B., joint author. Baker, O. E. (Oliver Edwin), 1883-1949, joint author. Le Clair, Carlos Amie, joint author. Schoenmann, Lee Roy H., 1889- joint author. Geib, W. J. (Warren Jacob), b. 1880, joint author. Wisconsin Geological and Natural History Survey. United States. Bureau of Soils.	Published by the State,	1914		google	UIUC	https://catalog.hathitrust.org/Record/100581348	Full View
Soil survey of Jefferson County, Wisconsin	Whitson, A. R. (Andrew Robeson), 1870-1945. Meyer, A. H. (Alfred Henry), 1888-1934, joint author. Noer, Oyvind Juul, joint author. Geib, W. J. (Warren Jacob), b. 1880, joint author. Wisconsin Geological and Natural History Survey. United States. Bureau of Soils.	Published by the State,	1916		google	UIUC	https://catalog.hathitrust.org/Record/100581349	Full View
Soil survey of Wood County, Wisconsin	Whitson, A. R. (Andrew Robeson), 1870-1945. Post, Clinton B., joint author. Boardman, W. C., joint author. Conrey, G. W. (Guy Woolard), 1887- joint author. Geib, W. J. (Warren Jacob), b. 1880, joint author. Wisconsin Geological and Natural History Survey. United States. Bureau of Soils.	Published by the State,	1918		google	UIUC	https://catalog.hathitrust.org/Record/100581350	Full View
Soil survey of the Bayfield area, Wisconsin	Whitson, A. R. (Andrew Robeson), 1870-1945. Maynadier, Gustavus B. Musback, Frederick Ludwig. Schoenmann, L. R. (Lee Roy Adolph), b. 1889. Geib, W. J. (Warren Jacob), b. 1880. Wisconsin Geological and Natural History Survey. United States. Bureau of Soils.	Published by the State,	1914		google	UIUC	https://catalog.hathitrust.org/Record/100581351	Full View
Rules of practice, United States District Court, Northern and Southern Districts of California	United States. District Court (California : Northern District) United States. District Court (California : Southern District) United States. Court of Appeals (9th Circuit) United States. Supreme Court.	Recorder Print. and Pub.,	1922		google	UIUC	https://catalog.hathitrust.org/Record/100597232	Full View
The Invitation Committee of the "Win the War for Permanent Peace" Convention has the honor to request the presence of Prof. Charles Henry Hull at the Bellevue-Stratford Hotel, Philadelphia, May sixteenth, seventeenth and eighteenth, one thousand, nine hundred and eighteen	"Win the war for Permanent Peace" Convention (1918 : Philadelphia, Pa.) Invitation Committee. Hull, Charles Henry, b. 1864. Taft, William H. (William Howard), 1857-1930. League to Enforce Peace (U.S.)	The Committee?,	1918		google	UIUC	https://catalog.hathitrust.org/Record/100597482	Full View
Morris Ketchum, et al, appellants, vs. William B. Duncan, et al, appellees	Ketchum, Morris, appellant. Merian, Rodolph. Hoadley, George, 1826-1902. Duncan, William Butler, 1830-1912. United States. Supreme Court.	Morrison & Nathan, printers,	1878		google	UIUC	https://catalog.hathitrust.org/Record/100598570	Full View
In the United States Court of Claims	New York, Newfoundland and London Telegraph Company. United States. Court of Claims. United States.		1870		google	UIUC	https://catalog.hathitrust.org/Record/100599231	Full View
Harry Lane (late a senator from Oregon)	United States. Congress. Joint Committee on Printing.	[s.n.],	1920		google	UIUC	https://catalog.hathitrust.org/Record/100599333	Full View
The water powers of Tennessee	Switzer, John Albert, 1871- Horton, A. H. (Albert Howard), 1875-1945. Geological Survey (U.S.)		1914		cornell-ms	COO	https://catalog.hathitrust.org/Record/100604297	Full View
Interstate commerce	Cullom, Shelby M. (Shelby Moore), 1829-1914. United States. Congress (49th, 2nd session : 1886-1887). Senate.	s.n.,	1887		google	UIUC	https://catalog.hathitrust.org/Record/100604391	Full View
Argument of Judge Hughes	Hughes, Robert W. (Robert William), 1821-1901. United States. Claims Court.	Intelligencer Print. House,	1867		google	UIUC	https://catalog.hathitrust.org/Record/100604819	Full View
The telegraph cable	Griscom, George. Simpson, George B. United States. Congress. Senate. Committee on Patents.	King & Baird,	1867		google	UIUC	https://catalog.hathitrust.org/Record/100604905	Full View
List of commercial houses in Barranquilla, Consular district, Colombia, S.A. corrected to February, 1913	Manning, Isaac A. United States. Consulate (Barranquilla, Colombia)		1913		google	UIUC	https://catalog.hathitrust.org/Record/100605931	Limited View
Infantry drill regulations (provisional) 1919	United States Infantry Association. United States. Army. American Expeditionary Forces.	United States Infantry Association,	1919		google	UIUC	https://catalog.hathitrust.org/Record/100605942	Full View
Appendix to hearings on the reference by the United States and Canada in re levels of the Lake of the Woods and its tributary waters and their future regulation and control	International Joint Commission.	G.P.O.,	1916		google	UIUC	https://catalog.hathitrust.org/Record/100606097	Full View
Reports on taxation	United States. Dept. of State.		1888		google	UIUC	https://catalog.hathitrust.org/Record/100630321	Full View
Memorial of the twelfth General Assembly of the state of Iowa to the United States Congress	Iowa. General Assembly. United States. Congress.	[s.n.],	1868		google	UIUC	https://catalog.hathitrust.org/Record/100631927	Full View
... Abstracts of reports...	United States. Congress. Senate. Committee on Immigration.		1911		google	UIUC	https://catalog.hathitrust.org/Record/100640390	Full View
On some new species of fossil plants from the lignitic formations	Lesquereux, Leo, 1806-1889. Hayden, F. V. (Ferdinand Vandeveer), 1829-1887. Geological and Geographical Survey of the Territories (U.S.)	[G.P.O.,	1876		google	UIUC	https://catalog.hathitrust.org/Record/100640765	Full View
The copper deposits of the Seven Devils and adjacent districts (including Heath, Hornet Creek, Hoodoo, and Deer Creek	Livingston, Douglas Clermont, 1877- Laney, Francis Baker, 1875-1938. Geological Survey (U.S.)	University of Idaho,	1920		google	UIUC	https://catalog.hathitrust.org/Record/100640801	Full View
United States of America petitioner, v. Standard Oil Company (New Jersey) et al., defendants	Standard Oil Company, United States. Circuit Court (8th Circuit) United States, petitioner.	s.n.].	1910		google	UIUC	https://catalog.hathitrust.org/Record/100641441	Full View
Catalogue and index of the publications of the United States Geological survey, 1901 to 1903, by Philip Creveling Warman	Warman, Philip Creveling. Geological Survey (U.S.)	Government printing office,	1903		google	UIUC	https://catalog.hathitrust.org/Record/100642198	Full View
Community action guide for public officials	National Association of Counties Research Foundation. United States. Bureau of Outdoor Recreation.	The Association,	1964		google	UMN	https://catalog.hathitrust.org/Record/100655028	Limited View
Granites of Oklahoma	Taylor, Charles Henry, 1877- Geological Survey (U.S.)		1915		google	UIUC	https://catalog.hathitrust.org/Record/100656325	Full View
Initial core descriptions	Scripps Institution of Oceanography. Joint Oceanographic Institutions for Deep Earth Sampling. National Ocean Sediment Coring Program. Deep Sea Drilling Project.	Deep Sea Drilling Project, Scripps Institution of Oceanography, University of California,	1980		google	UMN	https://catalog.hathitrust.org/Record/100668660	Limited View
1979 SIGNUM Meeting on Numerical Ordinary Differential Equations, April 3-5, 1979, University Inn, Champaign, Illinois	SIGNUM Meeting on Numerical Ordinary Differential Equations (1979 : Champaign, Ill.) Skeel, R D. National Science Foundation (U.S.) University of Illinois at Urbana-Champaign. Dept. of Computer Science. Association for Computing Machinery. Special Interest Group on Numerical Mathematics.	Dept. of Computer Science, University of Illinois at Urbana-Champaign,	1979		ia	IUIUC	https://catalog.hathitrust.org/Record/100697208	Limited View
Application of the fault-tolerant deadline mechanism to a satellite on-board computer system	Wei, Anthony Y. University of Illinois at Urbana-Champaign. Dept. of Computer Science. United States. National Aeronautics and Space Administration.	Dept. of Computer Science, University of Illinois at Urbana-Champaign,	1980		google	UIUC	https://catalog.hathitrust.org/Record/100697573	Limited View
Approximations in LP and tchebycheff approximations	Descloux, J. National Science Foundation (U.S.) University of Illinois (Urbana-Champaign campus). Digital Computer Laboratory.	University of Illinois, Digital Computer Laboratory,	1962		ia	IUIUC	https://catalog.hathitrust.org/Record/100697585	Limited View
Archaeological test excavations of four sites at Fort Riley, Riley and Geary Counties, Kansas	Kreisa, Paul P. Walz, Gregory R. University of Illinois at Urbana-Champaign. Public Service Archaeology Program. U.S. Army Construction Engineering Research Laboratories.	Public Service Archaeology Program, Dept. of Anthropology, University of Illinois at Urbana-Champaign,	1997		google	UIUC	https://catalog.hathitrust.org/Record/100697593	Limited View
Biological treatment of petrochemical wastes	Engelbrecht, Richard S. RamaRao, S. V. author. Speece, Richard E. author. University of Illinois at Urbana-Champaign. Dept. of Civil Engineering. United States. Division of Water Supply and Pollution Control.	University of Illinois, Dept. of Civil Engineering,	1963		ia	IUIUC	https://catalog.hathitrust.org/Record/100697729	Limited View
Calculation of order parameters in a binary alloy by the Monte Carlo method	Fosdick, Lloyd Dudley. United States. Office of Naval Research. University of Illinois (Urbana-Champaign campus). Digital Computer Laboratory.	University of Illinois, Graduate College, Digital Computer Laboratory,	1959		ia	IUIUC	https://catalog.hathitrust.org/Record/100697866	Limited View
Conservation laws and variational principles in general relativity	Taub, Abraham Haskel, 1911- National Science Foundation (U.S.) University of Illinois (Urbana-Champaign campus). Digital Computer Laboratory.	University of Illinois, Digital Computer Laboratory,	1962		ia	IUIUC	https://catalog.hathitrust.org/Record/100698231	Limited View
A critical study of ALGOL	Bottenbruch, Herman. University of Illinois (Urbana-Champaign campus). Digital Computer Laboratory. United States. Office of Naval Research. U.S. Atomic Energy Commission.	University of Illinois, Graduate College, Digital Computer Laboratory,	1960		ia	IUIUC	https://catalog.hathitrust.org/Record/100698308	Limited View
Decision of the commissioner of the General Land Office in the matter of the application by George F. Blanchard to locate with Valentine scrip a tract of land known as the addition to fractional section 15, in township 39 north, of range 14 east of the third principal meridian, in Cook County, Illinois	Williamson, James Alexander, 1829-1902. Lawrence J. Gutter Collection of Chicagoana (University of Illinois at Chicago) United States. General Land Office.	G.P.O.,	1878		ia	IUIUC	https://catalog.hathitrust.org/Record/100698349	Full View
The decision and synthesis problems in semi-modular switching theory	Shelly, James Harold. United States. Office of Naval Research. University of Illinois (Urbana-Champaign campus). Digital Computer Laboratory.	University of Illinois, Graduate College, Digital Computer Laboratory,	1959		ia	IUIUC	https://catalog.hathitrust.org/Record/100698351	Limited View
Design of optimal one-bit adder networks by integer linear programming	Shiau, Lih-Er. National Science Foundation (U.S.) University of Illinois at Urbana-Champaign. Dept. of Computer Science.	Dept. of Computer Science, University of Illinois at Urbana-Champaign,	1970		ia	IUIUC	https://catalog.hathitrust.org/Record/100698456	Limited View
Excavation and resource evaluation of sites 23PU2, 23PU255 and 23PU235 (Miller Cave complex), Fort Leonard Wood, Pulaski County, Missouri	Ahler, Steven R. University of Illinois at Urbana-Champaign. Public Service Archaeology Program. Construction Engineering Research Laboratories (U.S.)	Public Service Archaeology Program, Dept. of Anthropology, University of Illinois at Urbana-Champaign,	1995		ia	IUIUC	https://catalog.hathitrust.org/Record/100698717	Limited View
Fault-tolerant broadcast graphs	Liestman, Arthur Lee, 1953- University of Illinois at Urbana-Champaign. Dept. of Computer Science. United States. National Aeronautics and Space Administration.	Dept. of Computer Science, University of Illinois at Urbana-Champaign,	1980		ia	IUIUC	https://catalog.hathitrust.org/Record/100698771	Limited View
Fault-tolerant grid broadcasting	Liestman, Arthur L. University of Illinois at Urbana-Champaign. Dept. of Computer Science. United States. National Aeronautics and Space Administration.	Dept. of Computer Science, University of Illinois at Urbana-Champaign,	1980		google	UIUC	https://catalog.hathitrust.org/Record/100698772	Limited View
Final report of subsidence investigations at the Rend Lake Site, Jefferson County, Illinois	Mehnert, B. B. Illinois State Geological Survey. United States. Bureau of Mines. Illinois Mine Subsidence Research Program.	Illinois State Geological Survey,	1997		google	UIUC	https://catalog.hathitrust.org/Record/100698808	Limited View
Geology and mineral resources of the Hennepin and La Salle quadrangles	Cady, Gilbert H. (Gilbert Haven), b. 1882. Geological Survey (U.S.)		1919		ia	IUIUC	https://catalog.hathitrust.org/Record/100699022	Limited View
Gilbert D. Millspaugh vs. Thos. C. McEwen, Milton McEwen and the trustees of the Pullman Land Association	Millspaugh, Gilbert D. McEwen, Milton. McEwen, Thomas C. Lawrence J. Gutter Collection of Chicagoana (University of Illinois at Chicago) United States. Circuit Court (Illinois : Northern District) Sanders & Haynes (Firm) Pullman Land Association.	H.W. Rokker, State printer and binder,	1885		ia	IUIUC	https://catalog.hathitrust.org/Record/100699043	Full View
The Illinois consumer's role in energy conservation	Bullard, Clark W. University of Illinois at Urbana-Champaign. Center for Advanced Computation. National Science Foundation (U.S.)	University of Illinois at Urbana-Champaign, Center for Advanced Computation,	1973		ia	IUIUC	https://catalog.hathitrust.org/Record/100699305	Limited View
Input impedances of some curved wire antennas	Tang, C. H. United States. Air Force. Systems Command. Aeronautical Systems Division. University of Illinois at Urbana-Champaign. Antenna Laboratory. University of Illinois at Urbana-Champaign. Electrical Engineering Research Laboratory.	Electrical Engineering Research Laboratory, Engineering Experiment Station, University of Illinois,	1962		ia	IUIUC	https://catalog.hathitrust.org/Record/100699386	Limited View
Laboratory characterization of immediate floor strata associated with coal seams in Illinois	Chugh, Yoginder P. Illinois State Geological Survey. Illinois Mine Subsidence Research Program United States. Bureau of Mines.	Illinois State Geological Survey,	1986		google	UIUC	https://catalog.hathitrust.org/Record/100699497	Limited View
A method for factoring the action of asynchronous circuits	Frazer, W. D. Muller, D. E. United States. Office of Naval Research. University of Illinois (Urbana-Champaign campus). Digital Computer Laboratory.	Digital Computer Laboratory, University of Illinois,	1960		ia	IUIUC	https://catalog.hathitrust.org/Record/100699788	Limited View
The methodology of knowledge layers for inducing descriptions of sequentially ordered events	Dietterich, Thomas Glen University of Illinois at Urbana-Champaign. Dept. of Computer Science. National Science Foundation (U.S.)	Dept. of Computer Science, University of Illinois at Urbana-Champaign,	1980		google	UIUC	https://catalog.hathitrust.org/Record/100699792	Limited View
On the synthesis by integer programming of optimal NOR gate networks for four variable switching functions	Culliney, Jay Niel. University of Illinois at Urbana-Champaign. Dept. of Computer Science. National Science Foundation (U.S.)	Dept. of Computer Science, University of Illinois at Urbana-Champaign,	1971		ia	IUIUC	https://catalog.hathitrust.org/Record/100700315	Limited View
Orderings for term-rewriting systems	Dershowitz, Nachum. University of Illinois at Urbana-Champaign. Dept. of Computer Science. National Science Foundation (U.S.)	Dept. of Computer Science, University of Illinois at Urbana-Champaign,	1979		ia	IUIUC	https://catalog.hathitrust.org/Record/100700350	Limited View
Phase 1 archaeological survey of 3,000 acres at Fort Leonard Wood, Pulaski County, Missouri	Adams, Brian. McGowan, Kevin P. University of Illinois at Urbana-Champaign. Public Service Archaeology Program. U.S. Army Construction Engineering Research Laboratories.	Public Service Archaeology Program, Dept. of Anthropology, University of Illinois at Urbana-Champaign,	1997		ia	IUIUC	https://catalog.hathitrust.org/Record/100700475	Limited View
Phase II excavation and evaluation of seven sites at Fort Leonard Wood, Pulaski County, Missouri	Kreisa, Paul P. Construction Engineering Research Laboratories (U.S.) University of Illinois at Urbana-Champaign. Public Service Archaeology Program.	Public Service Archaeology Program, Dept. of Anthropology, University of Illinois at Urbana-Champaign,	1995		ia	IUIUC	https://catalog.hathitrust.org/Record/100700476	Limited View
