title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
A fast Compton scintillation spectrometer	Howland, P. R., Taylor, R. A., author. Scofield, N. E., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1955	Y 3.At 7:22/USNRDL-TR-65	google	GWLA	https://catalog.hathitrust.org/Record/102479299	Full View
Calibration of a cobalt-60 source for use in animal exposure studies	Hoover, R. L., Tomnovec, F. M., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1955	Y 3.At 7:22/USNRDL-TR-42	google	GWLA	https://catalog.hathitrust.org/Record/102479300	Full View
Problems of the delayed effects of ionizing radiation	Brauer, R. W., Carroll, H. W., author. Murden, C. H., author. Krebs, J. S. (John S.), author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1956	Y 3.At 7:22/USNRDL-TR-80	google	GWLA	https://catalog.hathitrust.org/Record/102479302	Full View
Physical properties and biological effectiveness for burn production of flame sources	Alpen, Edward Lewis, Davis, A. K., author. Martin, S. B., author. Butler, C. P., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1955	Y 3.At 7:22/USNRDL-TR-84	google	GWLA	https://catalog.hathitrust.org/Record/102479303	Full View
Gamma radiations from a rough infinite plane	Ksanda, C. F., Shapiro, E. S., author. Moskin, A., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1956	Y 3.At 7:22/USNRDL-TR-108	google	GWLA	https://catalog.hathitrust.org/Record/102479308	Full View
Temperature effects on radiocolloid uptake by the isolated rat liver	Brauer, R. W., Leong, G. F., author. Holloway, R. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1956	Y 3.At 7:22/USNRDL-TR-112	google	GWLA	https://catalog.hathitrust.org/Record/102479311	Full View
A wide range, gamma sensitive, liquid flow monitor	Sinclair, K. F., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1956	Y 3.At 7:22/USNRDL-TR-115	google	GWLA	https://catalog.hathitrust.org/Record/102479314	Full View
Modification of acute intestinal radiation syndrome through shielding	Swift, M. N., Taketa, S. T., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1955	Y 3.At 7:22/USNRDL-TR-66	google	GWLA	https://catalog.hathitrust.org/Record/102479301	Full View
Thermal vulnerability of military installations	Broido, A., Trilling, C., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1955	Y 3.At 7:22/USNRDL-TR-101	google	GWLA	https://catalog.hathitrust.org/Record/102479305	Full View
Further studies on the modification of radiation injury in mice by isologous and heterologous bone marrow	Cole, L. J., Nowell, P. C., author. Habermeyer, J. G., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1956	Y 3.At 7:22/USNRDL-TR-104	google	GWLA	https://catalog.hathitrust.org/Record/102479306	Full View
Radiation-induced electronic processes in simple organic materials	Alger, R. S., Anderson, T. H., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1956	Y 3.At 7:22/USNRDL-TR-110	google	GWLA	https://catalog.hathitrust.org/Record/102479309	Full View
A nine-channel time analyzer for measuring short half-life activities in the millisecond region	Taylor, R. A., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1956	Y 3.At 7:22/USNRDL-TR-111	google	GWLA	https://catalog.hathitrust.org/Record/102479310	Full View
Bactericidal activity of leucocytic extracts	Fishman, M., Cole, L. J., author. Silverman, M. S., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1956	Y 3.At 7:22/USNRDL-TR-113	google	GWLA	https://catalog.hathitrust.org/Record/102479312	Full View
Radiation-induced changes in tissue nucleic acids	Cole, L. J., Ellis, M. E., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1956	Y 3.At 7:22/USNRDL-TR-114	google	GWLA	https://catalog.hathitrust.org/Record/102479313	Full View
The role of serotonin in blood coagulation	Milne, W. L., Cohn, S. H., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1956	Y 3.At 7:22/USNRDL-TR-116	google	GWLA	https://catalog.hathitrust.org/Record/102479315	Full View
The effect of x irradiation upon the diffuse activity performance of rats, guinea pigs, and hamsters	Castanera, T. J., Kimeldorf, Donald J., author. Jones, D. C., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1956	Y 3.At 7:22/USNRDL-TR-124	google	GWLA	https://catalog.hathitrust.org/Record/102479316	Full View
Experimental pathology of severe thermal injury	Alpen, Edward L., Reed, R., author. Davis, A. K., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1956	Y 3.At 7:22/USNRDL-TR-125	google	GWLA	https://catalog.hathitrust.org/Record/102479317	Full View
Constant flow-rate device for electrolyte eluants in column chromatography	Main, R. K., Morris, S. K., author. Bryant, L. M., author. Cole, L. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-131	google	GWLA	https://catalog.hathitrust.org/Record/102479320	Full View
Urinary excretion of uric acid and allantoin by the x-irradiated-adrenalectomized rat	Jackson, K., Entenman, C., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-141	google	GWLA	https://catalog.hathitrust.org/Record/102479323	Full View
An electrostatic fog precipitator	Evans, Evan C., III, U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-145	google	GWLA	https://catalog.hathitrust.org/Record/102479326	Full View
Response curves for USNRDL 4-pi ionization chamber	Miller, C. F., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-155	google	GWLA	https://catalog.hathitrust.org/Record/102479330	Full View
Proposed decay schemes for some fission-product and other radionuclides	Miller, C. F., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-160	google	GWLA	https://catalog.hathitrust.org/Record/102479332	Full View
Effect of partial shielding of rat intestine during x irradiation on circulating blood volume	Swift, M. N., Taketa, S. T., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-179	google	GWLA	https://catalog.hathitrust.org/Record/102479335	Full View
Alteration of beta radiation lesions of the skin by cysteine, nitrite, hypoxia, spleen homogenate, and bone marrow homogenate	Davis, A. K., Alpen, Edward L., author. Cranmore, D., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-184	google	GWLA	https://catalog.hathitrust.org/Record/102479338	Full View
Effect of weight reduction and diet composition on human serum lipoproteins	Entenman, Cecil, Behnke, A. R., Jr., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-188	google	GWLA	https://catalog.hathitrust.org/Record/102479341	Full View
The effect of dose rate upon iron incorporation into newly formed erythrocytes of rats exposed to gamma radiation	Baum, Siegmund J., Kimeldorf, Donald J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1956	Y 3.At 7:22/USNRDL-TR-128	google	GWLA	https://catalog.hathitrust.org/Record/102479318	Full View
A feasibility study for the design of automatic counting and sizing instrumentation	Miller, L. D., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1956	Y 3.At 7:22/USNRDL-TR-134	google	GWLA	https://catalog.hathitrust.org/Record/102479321	Full View
Collimator penetration and scattering effects	Hefferlin, R. A., Kreger, W. E., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1958	Y 3.At 7:22/USNRDL-TR-202	google	GWLA	https://catalog.hathitrust.org/Record/102479344	Full View
Depth-dosimetry by means of a gel-incoporated chemical system	Pestaner, J. F., Gevantman, L. H., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1958	Y 3.At 7:22/USNRDL-TR-244	google	GWLA	https://catalog.hathitrust.org/Record/102479347	Full View
Autologous bone marrow protection after fast neutron irradiation of dogs	Alpen, Edward L., Baum, S. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1958	Y 3.At 7:22/USNRDL-TR-250	google	GWLA	https://catalog.hathitrust.org/Record/102479350	Full View
A low range beta-gamma survey meter	Eklund, M. H., Work, G. A., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1958	Y 3.At 7:22/USNRDL-TR-255	google	GWLA	https://catalog.hathitrust.org/Record/102479353	Full View
Late effects of x-irradiation	Cole, L. J., Arnold, J. S., author. Nowell, Peter C., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1958	Y 3.At 7:22/USNRDL-TR-270	google	GWLA	https://catalog.hathitrust.org/Record/102479356	Full View
Calculation of the penetration of gamma rays through the edges of a 1/2-in. diameter lead collimator	Cook, C. S., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1958	Y 3.At 7:22/USNRDL-TR-279	google	GWLA	https://catalog.hathitrust.org/Record/102479359	Full View
The comparative response of dogs to 250 kvp and 100 kvp x rays	Alpen, Edward L., Bond, Victor P., author. Hechter, H. H., author. Jones, D. M., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-142	google	GWLA	https://catalog.hathitrust.org/Record/102479324	Full View
Studies on calcium phosphate column chromatography of polynucleotides	Main, R. K., Cole, L. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-149	google	GWLA	https://catalog.hathitrust.org/Record/102479327	Full View
A time of arrival device	Sinclair, K. F., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-154	google	GWLA	https://catalog.hathitrust.org/Record/102479329	Full View
Interim report on a fast- and slow-neutron survey meter	Redmond, A. H., Wesley, E. J., author. McQuoid, J. H., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-164	google	GWLA	https://catalog.hathitrust.org/Record/102479333	Full View
Effect of bone marrow-spleen injection after fast neutron irradiation in mice	Cole, L. J., Ellis, M. E., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-183	google	GWLA	https://catalog.hathitrust.org/Record/102479337	Full View
Quantitative ion-exchange separations for sequential radiochemical analysis	Wish, L., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-185	google	GWLA	https://catalog.hathitrust.org/Record/102479339	Full View
The metabolism of sulfobromophthalein sodium (bsp) in the rat	Krebs, J. S. (John S.), Brauer, R. W., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-190	google	GWLA	https://catalog.hathitrust.org/Record/102479342	Full View
A scintillation detector for gamma radiacs	Lamb, W. R., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-242	google	GWLA	https://catalog.hathitrust.org/Record/102479345	Full View
Prevention of late deaths in x-irradiated mice by injected hematopoietic cells of newborn donors	Cole, L. J., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1958	Y 3.At 7:22/USNRDL-TR-245	google	GWLA	https://catalog.hathitrust.org/Record/102479348	Full View
Neutron beam characteristics from the University of California 60-in. cyclotron	Tochilin, E. (Eugene), Kohler, G. D., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-129	google	GWLA	https://catalog.hathitrust.org/Record/102479319	Full View
A fallout forecasting technique with results obtained at the Eniwetok Proving Ground	Schuert, E. A., U.S. Naval Radiological Defense Laboratory, issuing body. Navy. Bureau of Ships. Army. Department of Research and Development.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-139	google	GWLA	https://catalog.hathitrust.org/Record/102479322	Full View
Effects of in vitro x irradiation (1000 r) on the deoxyribonucleoprotein complex of spleen	Cole, L. J., Ellis, M. E., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-143	google	GWLA	https://catalog.hathitrust.org/Record/102479325	Full View
Investigation and correlation of some physical parameters of fallout material	Williamson, W., Jr., U.S. Naval Radiological Defense Laboratory, issuing body. Navy. Bureau of Ships.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-152	google	GWLA	https://catalog.hathitrust.org/Record/102479328	Full View
A probe type high range gamma radiac	Kiyoi, G. T., Williams, D. H., author. Wasson, H. R., author. Sorenson, R. H., author. Sinclair, K. F., author. Miller, K., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-156	google	GWLA	https://catalog.hathitrust.org/Record/102479331	Full View
An elapsed-live-time clock for the penco pa-3 pulse-height analyzer	Taylor, R. A., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1958	Y 3.At 7:22/USNRDL-TR-251	google	GWLA	https://catalog.hathitrust.org/Record/102479351	Full View
X y plotting with the IBM model 026 printing card punch	Ehat, R., Taylor, R. A., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1958	Y 3.At 7:22/USNRDL-TR-258	google	GWLA	https://catalog.hathitrust.org/Record/102479354	Full View
The effects of "protective" additives on irradiated aqueous gel systems	Gevantman, L. H., Pestaner, J. F., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1958	Y 3.At 7:22/USNRDL-TR-276	google	GWLA	https://catalog.hathitrust.org/Record/102479357	Full View
Instrumentation and remote control system for ground-to-air atmospheric transmission measurements	Rudkin, R., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1959	Y 3.At 7:22/USNRDL-TR-394	google	GWLA	https://catalog.hathitrust.org/Record/102479360	Full View
Neoplasms of the glandular stomach in mice irradiated with x rays or fast neutrons	Nowell, P. C., Ellis, M. E., author. Cole, L. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-167	google	GWLA	https://catalog.hathitrust.org/Record/102479334	Full View
The effect of x-ray dose on the protective action and persistence of rat bone marrow in irradiated mice	Santos, G. W. (George W.), Roan, P. L., author. Cole, L. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-181	google	GWLA	https://catalog.hathitrust.org/Record/102479336	Full View
Radiological hazard evaluation	Alpen, Edward L., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1957	Y 3.At 7:22/USNRDL-TR-186	google	GWLA	https://catalog.hathitrust.org/Record/102479340	Full View
Neutron spectra from mock fission sources	Tochilin, E. (Eugene), Alves, R. V., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1958	Y 3.At 7:22/USNRDL-TR-201	google	GWLA	https://catalog.hathitrust.org/Record/102479343	Full View
Modification of radiation injury in rats through gastrointestinal tract shielding and bone marrow therapy	Taketa, S. T., Bond, Victor P., author. Swift, M. N., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1958	Y 3.At 7:22/USNRDL-TR-243	google	GWLA	https://catalog.hathitrust.org/Record/102479346	Full View
Characteristic curves from different ionizing radiations and their significance in photographic dosimetry	Golden, R., Tochilin, E. (Eugene), author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1958	Y 3.At 7:22/USNRDL-TR-248	google	GWLA	https://catalog.hathitrust.org/Record/102479349	Full View
Antigenic stimuli for transplantation immunity to rat bone marrow heterografts in lethally x-irradiated mice	Santos, C. W., Garver, R. M., author. Cole, L. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1958	Y 3.At 7:22/USNRDL-TR-254	google	GWLA	https://catalog.hathitrust.org/Record/102479352	Full View
Residual injury induced in the erythropoietic system of the rat by periodic exposures to x-radiation	Baum, S. J., Alpen, Edward L., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1958	Y 3.At 7:22/USNRDL-TR-259	google	GWLA	https://catalog.hathitrust.org/Record/102479355	Full View
USA-Mexico desalting plant study	Hanford Atomic Products Operation. N-Reactor Project Section. Robinson, R. K., editor. U.S. Atomic Energy Commission. General Electric Company.	Hanford Atomic Products Department,	1966	Y 3.At 7:22/RL-GEN-925	google	GWLA	https://catalog.hathitrust.org/Record/102479279	Full View
Index to Hanford Atomics Products Department documents	Davis, C. T., U.S. Atomic Energy Commission. General Electric Company.	Hanford Atomic Products Department,	1966	Y 3.At 7:22/RL-GEN-1046	google	GWLA	https://catalog.hathitrust.org/Record/102479280	Full View
Control of environmental consequences of the release of radioactive materials, N-reactor	Trumble, Robert E., U.S. Atomic Energy Commission. General Electric Company. Hanford Nuclear Products Operation.	[Hanford Atomic Products Operation],	1966	Y 3.At 7:22/RL-GEN-1125	google	GWLA	https://catalog.hathitrust.org/Record/102479281	Full View
Index to Hanford Atomics Products Department technical documents	Davis, C. T., U.S. Atomic Energy Commission. General Electric Company.	Hanford Atomic Products Department,	1967	Y 3.At 7:22/RL-GEN-1703	google	GWLA	https://catalog.hathitrust.org/Record/102479282	Full View
Index to N-reactor documents	Lane, B. B., U.S. Atomic Energy Commission. General Electric Company.	Hanford Atomic Products Operation,	1965	Y 3.At 7:22/RL-NRD-407	google	GWLA	https://catalog.hathitrust.org/Record/102479283	Full View
The Moon's first decimeter	Buettner, Konrad J. K., 1903-1970. Rand Corporation. Jet Propulsion Laboratory (U.S.)	Rand Corporation,	1962		google	GWLA	https://catalog.hathitrust.org/Record/102479284	Full View
Clay-organic and organic-inorganic associations in aquatic environments	Burrell, David C., Hood, D. W. (Donald Wilbur), 1918-, author. University of Alaska (College). Institute of Marine Science. U.S. Atomic Energy Commission.	Institute of Marine Science, University of Alaska	1968		google	GWLA	https://catalog.hathitrust.org/Record/102479286	Full View
Effect of whole-body x-irradiation on glucose oxidation by rat small intestine mucosa in vitro	Kay, R. E., Entenman, C., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1958	Y 3.At 7:22/USNRDL-TR-278	google	GWLA	https://catalog.hathitrust.org/Record/102479358	Full View
A portable multi-purpose radiation detection instrument	Kiyoi, G. T., Sinclair, K. F., author. Miller, K., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1961	Y 3.At 7:22/USNRDL-TR-495	google	GWLA	https://catalog.hathitrust.org/Record/102479361	Full View
Prospecting with a counter	Wright, Robert J. U.S. Atomic Energy Commission. Grand Junction Office. U.S. Atomic Energy Commission. Exploration Division. Geologic Branch.	Office of Technical Services, Department of Commerce,	1953	Y 3.AT 7:22/RME-4028, Y 3.At 7:22/RME-4028	google	GWLA	https://catalog.hathitrust.org/Record/102479285	Full View
Re-entry flight demonstration number one (RFD-1)	Coonce, C. A. Sandia Corporation.	Sandia Corporation,	1964	Y 3.AT 7:22/SC-RR-64-517, Y 3.At 7:22/SC-RR-64-517	google	GWLA	https://catalog.hathitrust.org/Record/102479287	Full View
Diffusion in bimetal vapor-solid couples	Balluffi, R. W., Seigle, L L., author. Sylvania Electric Products, Inc. U.S. Atomic Energy Commission.	United States Atomic Energy Commission, Technical Information Service,	1953	Y 3.At 7:22/SEP-125	google	GWLA	https://catalog.hathitrust.org/Record/102479288	Full View
The fabrication of hollow cylindrical fuel elements from uranium powder	Fugardi, J., McCullough, H. M., author. King, R. E., author. Sylvania Electric Products, Inc. U.S. Atomic Energy Commission.	United States Atomic Energy Commission, Technical Information Service,	1954	Y 3.At 7:22/SEP-157	google	GWLA	https://catalog.hathitrust.org/Record/102479289	Full View
On the theory of ignitron breakdown in modulator service	Cole, J. L., Muray, J. J., author. U.S. Atomic Energy Commission. Stanford Linear Accelerator Center.	Stanford Linear Accelerator Center,	1964	Y 3.At 7:22/SLAC-31	google	GWLA	https://catalog.hathitrust.org/Record/102479290	Full View
The solenoid vertex spectrometer	Luste, George Juris, U.S. Atomic Energy Commission. Stanford Linear Accelerator Center.	Stanford Linear Accelerator, Stanford University,	1972	Y 3.At 7:22/SLAC-152	google	GWLA	https://catalog.hathitrust.org/Record/102479291	Full View
SLAC spiral reader project	Anderson, M., Brafman, H., author. Jensen, Mark, author. Hu, M., author. Hoard, C., author. Good, R., author. Cochran, R., author. Caponera, J., author. Budenaers, D., author. U.S. Atomic Energy Commission. Stanford Linear Accelerator Center.	[U.S. Atomic Energy Commission],	1968	Y 3.At 7:22/SLAC-PUB-529	google	GWLA	https://catalog.hathitrust.org/Record/102479292	Full View
Critical power dissipation in a superconductor	Rabinowitz, Mario, U.S. Atomic Energy Commission. Stanford Linear Accelerator Center.	[U.S. Atomic Energy Commission],	1970	Y 3.At 7:22/SLAC-PUB-708	google	GWLA	https://catalog.hathitrust.org/Record/102479293	Full View
Technical Report No. 1	Ranz, W. E., Schenectady Operations Office. U.S. Atomic Energy Commission. University of Illinois at Urbana-Champaign. Engineering Experiment Station.	University of Illinois, Engineering Experiment Station : 1950.	1950	Y 3.AT 7:22/SO-1000	google	GWLA	https://catalog.hathitrust.org/Record/102479294	Full View
Effect of temperature, density, and velocity of gases on dispersion from stacks ...	Baron, Thomas., Schenectady Operations Office. U.S. Atomic Energy Commission. University of Illinois (Urbana-Champaign campus). Engineering Experiment Station.	University of Illinois, Engineering Experiment Station : 1950.	1950	Y 3.AT 7:22/SO-1001	google	GWLA	https://catalog.hathitrust.org/Record/102479295	Full View
Instructor's guide	Vollmer, Howard M., Maynard, Betty J., author. U.S. Atomic Energy Commission. Stanford Research Institute.	Stanford Research Institute,	1959	Y 3.AT 7:22/SRIA-11a	google	GWLA	https://catalog.hathitrust.org/Record/102479296	Full View
Status of Savannah River Plant deer herd, herd dynamics and deer hunts thrugh 1971 and	Urbston, David F., Rabon, E. W., author. U.S. Atomic Energy Commission. Savannah River Operations Office.	U.S. Atomic Energy Commission, Savannah River Operations Office,	1972	Y3.At7:22/SRO-154	google	GWLA	https://catalog.hathitrust.org/Record/102479297	Full View
Kinetic studies of heterogeneous water reactors	TRW Systems Group. U.S. Atomic Energy Commission.	TRW Systems Group,	1966	Y 3.At 7:22/STL 372-50	google	GWLA	https://catalog.hathitrust.org/Record/102479298	Full View
The activation of sodium, manganese, and aluminum in Nevada Test Site soil	Tomnovec, F. M., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1961	Y 3.At 7:22/USNRDL-TR-500	google	GWLA	https://catalog.hathitrust.org/Record/102479362	Full View
Gain-shift versus counting rate in certain multiplier phototubes	Covell, D. F., Euler, B. A., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1961	Y 3.At 7:22/USNRDL-TR-521	google	GWLA	https://catalog.hathitrust.org/Record/102479369	Full View
Nickel cadmium cells for use in portable instruments and several methods of recharging them	Hopton, R. L., U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1961	Y 3.At 7:22/USNRDL-TR-540	google	GWLA	https://catalog.hathitrust.org/Record/102479374	Full View
Latent radiation-induced inhibition and recovery of mitotic activity in mouse kidney	Cole, L. J., Rosen, V. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1961	Y 3.At 7:22/USNRDL-TR-503	google	GWLA	https://catalog.hathitrust.org/Record/102479363	Full View
Thermal diffusivity measurements on metals and ceramics at high temperatures	Rudkin, R. L., Parker, W. J., author. Jenkins, R. J., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1961	Y 3.At 7:22/USNRDL-TR-518	google	GWLA	https://catalog.hathitrust.org/Record/102479367	Full View
The effect of collimation on the resolution and peak-to-total ratio of a NaI(T1) crystal	Tomnovec, F. M., Read, P. A., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-543	google	GWLA	https://catalog.hathitrust.org/Record/102479377	Full View
A method of incremental recording on magnetic tape	Perrine, L. A., Zagorites, H. A., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-548	google	GWLA	https://catalog.hathitrust.org/Record/102479380	Full View
Monovalent cation effects on a dna-synthesizing system	Main, R. K., Walwick, E. R., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-555	google	GWLA	https://catalog.hathitrust.org/Record/102479383	Full View
Two-dimensional thin-layer chromatography of rat liver phosphatides	Skidmore, W. D., Entenman, C., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-563	google	GWLA	https://catalog.hathitrust.org/Record/102479386	Full View
Evaluation and calibration of an electronic particle counter for multispecies blood cell enumeration	Wisecup, W. G., Crouch, B. G., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-569	google	GWLA	https://catalog.hathitrust.org/Record/102479389	Full View
The family occupancy test	Strope, W. E., Pond, J. I., author. Schultze, D. P., author. Etter, H. S., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1962	Y 3.At 7:22/USNRDL-TR-578	google	GWLA	https://catalog.hathitrust.org/Record/102479395	Full View
Lipids of the rat liver mitochondrial membrane	Jackson, K. L. (Kenneth L.), Entenman, C., author. U.S. Naval Radiological Defense Laboratory, issuing body.	U.S. Naval Radiological Defense Laboratory,	1961	Y 3.At 7:22/USNRDL-TR-504	google	GWLA	https://catalog.hathitrust.org/Record/102479364	Full View
