title	author	publisher	pub_date	sudoc	digagent	contributor	ht_link	availability
Impact of a driver intervention program on DWI recidivism and problem drinking	Siegal, Harvey A. Wright State University. School of Medicine. United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration ; Available from the National Technical Information Service,	1985		google	UCBK	https://catalog.hathitrust.org/Record/102512696	Full View
Alcohol policy and the Presidential Commission on Drunk Driving	Mosher, James F. National Institute of Mental Health (U.S.). Prevention Research Center.	Prevention Research Center,	1984		google	UCBK	https://catalog.hathitrust.org/Record/102512698	Full View
65 mph	Miller, Ted R. United States. National Highway Traffic Safety Administration. Urban Institute.	U.S. Dept. of Transportation, National Highway Traffic Safety Administration ; Available from the National Technical Information Service,	1989		google	UCBK	https://catalog.hathitrust.org/Record/102512725	Full View
Transit feasibility study for the City of Newark and Licking County, Ohio	Petty, Stephen F. Tutas, Ronald P. joint author. United States. Urban Mass Transportation Administration. Ohio. Department of Transportation.	Ohio Dept. of Transportation,	1977		google	UCBK	https://catalog.hathitrust.org/Record/102512773	Limited View
Evaluation of the I-95 express bus and high occupancy vehicle priority systems	Wattleworth, Joseph A. University of Florida. Transportation Research Center. Florida. Department of Transportation. United States. Federal Highway Administration. United States. Urban Mass Transportation Administration.	Urban Mass Transportation Administration ; Available through the National Technical Information Service,	1978	TD 7.11:FL-06-0006-78-10	google	UCBK	https://catalog.hathitrust.org/Record/102512774	Full View
Track-sharing for urban transportation	Institute of Public Administration (New York, N.Y.) Rechel, Ralph. United States. Urban Mass Transportation Administration.	Reproduced by the Clearinghouse for Federal Scientific & Technical Information]	1970		google	UCBK	https://catalog.hathitrust.org/Record/102512775	Limited View
Transit development program for Ames, Iowa	United States. Urban Mass Transportation Administration. Iowa. Department of Transportation. Ames (Iowa). City Council.	City Council,	1977		google	UCBK	https://catalog.hathitrust.org/Record/102512776	Limited View
A transit development program for Richmond	Alan M. Voorhees & Associates. James, D. H. "Mike". Virginia. Department of Highways. United States. Urban Mass Transportation Administration.	Voorhees,	1973		google	UCBK	https://catalog.hathitrust.org/Record/102512777	Limited View
Control of service reliability in urban bus networks	Turnquist, Mark A. Bowman, Larry A. joint author. Northwestern University (Evanston, Ill.). Transportation Center. United States. Department of Transportation. Office of University Research.	U. S. Dept. of Transportation, Research and Special Programs Administration, Office of University Research ; available through the National Technical Information Service,	1979		google	UCBK	https://catalog.hathitrust.org/Record/102512778	Full View
Surveyors of the ancient Mississippi Valley	Sherrod, P. Clay. Rolingson, Martha Ann.	Arkansas Archeological Survey,	1987	HI.F 3/28-7:R 42/28	google	UCBK	https://catalog.hathitrust.org/Record/102512900	Limited View
The northern Paiute Indians of California and Nevada	Underhill, Ruth, 1883-1984.	Branch of Education, Bureau of Indian Affairs	1941		google	UCBK	https://catalog.hathitrust.org/Record/102512909	Full View
Dolores Archaeological Program	Kane, Allen E. Lipe, William D. Kohler, Timothy A. Dolores Archaeological Program (U.S.) United States. Bureau of Reclamation. Upper Colorado Region. Engineering and Research Center (U.S.)	U.S. Dept. of the Interior, Bureau of Reclamation, Engineering and Research Center ; Available from National Technical Information Service,	1986	I 27.2:D 69/6	google	UCBK	https://catalog.hathitrust.org/Record/102512911	Full View
Final report	Barros, Philip de. Rudolph, Teresa. Woodman, Craig. Science Applications International Corporation. Chambers Group. United States. Interagency Archeological Services, San Francisco.	Chambers Group, Inc. ; Science Applications International Corporation ; Available from National Technical Information Services [distributor,	1994		google	UCBK	https://catalog.hathitrust.org/Record/102512920	Full View
Final technical report survey and evaluation at the Barka Slough kill site, CA-SBA-1010, Vandenberg Air Force Base, Santa Barbara County, California	Mason, Roger. Barros, Philip de. Bamforth, Douglas. Woodman, Craig T. Science Applications International Corporation. Chambers Group. United States. Air Force. United States. Interagency Archeological Services, San Francisco.	Science Applications International Corporation ; Chambers Group, Inc. ; Available from National Technical Information Services [distributor,	1997		google	UCBK	https://catalog.hathitrust.org/Record/102512921	Full View
Six rock art sites at Vandenberg Air Force Base, Santa Barbara County, California	Hyder, William D. Barros, Philip de. Hogue, Kathleen. Lee, Georgia, 1926- Chambers Group. Science Applications International Corporation. United States. Air Force. United States. National Park Service. Western Regional Office.	Science Applications International Corporation ; Chambers Group, Inc. ; National Technical Information Services, [distributor,	1996		google	UCBK	https://catalog.hathitrust.org/Record/102512922	Full View
Auburn Dam alternatives for State of California	California. Department of Water Resources.	Department of Water Resources,	1980		google	UCR	https://catalog.hathitrust.org/Record/102513838	Full View
Migration, settlement pattern, and social organization	Haney, Jane Bushong.		1978		google	MSU	https://catalog.hathitrust.org/Record/102517299	Full View
Urban traffic control/bus priority system seminar	United States. Federal Highway Administration.		1975	TD2.2:Ur 1/9	google	UCBK	https://catalog.hathitrust.org/Record/44320	Full View
Report of the JOC Study Conference on Climate Models, Performance, Intercomparison, and Sensitivity Studies (Washington, D.C., 307 April 1978)	JOC Study Conference on Climate Models: Performance, Intercomparison, and Sensitivity Studies ((1978 : : Washington, D.C.)) Gates, W. Lawrence (William Lawrence), 1928- Global Atmospheric Research Programme. Joint Organizing Committee. United States Committee for the Global Atmospheric Research Program.	International Council of Scientific Unions ; [Geneva : obtained from the Secretariat of the World Meteorological Organization],	1979		google	UCBK	https://catalog.hathitrust.org/Record/316072	Limited View
Navarin Basin oil & gas lease sale 107	United States. Minerals Management Service. Alaska OCS Region.	U.S. Dept. of the Interior, Minerals Management Service, Alaska OCS Region,	1990	I 1.98:N 22/2/draft	google	UCBK	https://catalog.hathitrust.org/Record/2220414	Full View
Mississippi Deltaic Plain Region ecological characterization	Garofalo, Donald, Biological Services Program (U.S.) U.S. Fish and Wildlife Service. Office of Biological Services, issuing body. United States. Bureau of Land Management, issuing body. National Coastal Ecosystems Team (U.S.) Burk and Associates. Earth Satellite Corporation.	Bureau of Land Management, Fish and Wildlife Service, U.S. Dept. of the Interior,	1982	I 49.89:81/16/A 1-F 13, I 49.89:81/16	google	UCBK	https://catalog.hathitrust.org/Record/2463164	Limited View
Draft resource management plan/environmental impact statement for the Kemmerer Resource Area, Kemmerer, Wyoming	United States. Bureau of Land Management.	The Bureau,	1985	I 1.98:K 31/maps/draft, I 1.98:K 31/draft	google	UCBK	https://catalog.hathitrust.org/Record/2569866	Full View
Proposed Navarin Basin lease offering, (March 1984)	United States. Minerals Management Service. Alaska OCS Region.	U.S. Dept. of the Interior, Minerals Management Service, Alaska Outer Continental Shelf Region,	1983	I 1.98:N 22/draft	google	UCBK	https://catalog.hathitrust.org/Record/2571482	Full View
Conflict management guidebook	United States. Bureau of Reclamation.	U.S. Dept. of the Interior, Bureau of Reclamation,	1998	I 27.19/2:M 31	google	UCBK	https://catalog.hathitrust.org/Record/3317015	Full View
Application of the U.S. Geological Survey's precipitation-runoff modeling system to Williams Draw and Bush Draw basins, Jackson County, Colorado	Kuhn, Gerhard. Geological Survey (U.S.) United States. Bureau of Land Management.	Dept. of the Interior, U.S. Geological Survey : U.S. Geological Survey, Books and Open-File Reports Section [distributor],	1989	I 19.42/4:88-4013	ia	IUIUC	https://catalog.hathitrust.org/Record/3789121	Full View
2004 biodiesel handling and use guidelines	Tyson, K. Shaine (Karin Shaine) National Renewable Energy Laboratory (U.S.) United States. Dept. of Energy. Office of Energy Efficiency and Renewable Energy.	U.S. Dept. of Energy, Energy Efficiency and Renewable Energy,	2004		ia	IUIUC	https://catalog.hathitrust.org/Record/5115661	Limited View
Highway accident report	United States. National Transportation Safety Board.	National Transportation Safety Board,	2001		google	UCBK	https://catalog.hathitrust.org/Record/5532199	Full View
Highway accident report	United States. National Transportation Safety Board.	National Transportation Safety Board,	2006		google	UCBK	https://catalog.hathitrust.org/Record/5880562	Full View
Organization and management in the Soviet economy	National Foreign Assessment Center (U.S.)	The Center,	1977	PREX 3.10/5:77-10769	google	UCBK	https://catalog.hathitrust.org/Record/9522928	Full View
Questions and answers with respect to watersheds program activities	United States. Soil Conservation Service.	U.S. Dept. of Agriculture, Soil Conservation Service],	1971		google	UCR	https://catalog.hathitrust.org/Record/102224462	Full View
More production through training	United States. War Production Board. Division of Labor.	WPB, Labor Division,	1942	PR 32.4802:T 68	ia	IUIUC	https://catalog.hathitrust.org/Record/102394674	Full View
The quest for less	United States. Environmental Protection Agency.	U.S. Environmental Protection Agency,	2005		ia	IUIUC	https://catalog.hathitrust.org/Record/102395005	Full View
Basic helicopter handbook	United States. Flight Standards Service.	For sale by the Superintendent of Documents, U.S. Govt. Print. Off.,	1965		ia	IUIUC	https://catalog.hathitrust.org/Record/102395030	Limited View
Private pilot written test guide	United States. Flight Standards Service.	For sale by the Supt. of Docs., U.S. Govt. Print. Off.,	1972		ia	IUIUC	https://catalog.hathitrust.org/Record/102395253	Full View
Calibration and use of an interactive-accounting model to simulate dissolved solids, streamflow, and water-supply operations in the Arkansas River Basin, Colorado	Burns, Alan W. Geological Survey (U.S.) Southeastern Colorado Water Conservancy District (Colo.)	Dept. of the Interior, U.S. Geological Survey ; U.S. Geological Survey, Books and Open-File Reports Section [distributor],	1989	I 19.42/4:88-4214	ia	IUIUC	https://catalog.hathitrust.org/Record/102424586	Full View
Quality-assurance data for routine water analysis in the National Water-Quality Laboratory of the U.S. Geological Survey for water year 1987	Lucey, Keith J. Peart, Dale B. Geological Survey (U.S.)	Dept. of the Interior U.S. Geological Survey : Copies may be purchased from Books and Open-File Reports,	1989		ia	IUIUC	https://catalog.hathitrust.org/Record/102424587	Full View
Anthropogenic climate modification	Potter, Gerald L. United States. Energy Research and Development Administration.	Lawrence Livermore Laboratory, University of California,	1975		google	UCBK	https://catalog.hathitrust.org/Record/102511802	Full View
Global lake-level variations from 18,000 to 0 years ago	Street-Perrott, Alayne, 1950- Carbon Dioxide Research Program (U.S.)	U.S. Dept. of Energy,	1989		google	UCBK	https://catalog.hathitrust.org/Record/102511809	Full View
The North American datum of 1983	Stoughton, Herbert W., 1940- American Congress on Surveying and Mapping. American Association for Geodetic Surveying.	American Congress on Surveying and Mapping,	1975		google	UCBK	https://catalog.hathitrust.org/Record/102511823	Full View
Catalog of Apollo 15 rocks	Ryder, Graham.	National Aeronautics and Space Administration, Lyndon B. Johnson Space Center,	1985		google	UCBK	https://catalog.hathitrust.org/Record/102511824	Full View
Predictive simulation of alternatives for managing the water resources of North Fork Solomon River Valley between Kirwin Dam and Waconda Lake, north-central Kansas	Burnett, Robert D. Geological Survey (U.S.) United States. Bureau of Reclamation.	U.S. Geological Survey ; Open-File Services Section, Western Distribution Branch, U.S. Geological Survey [distrubutor],	1984	I 19.42/4:84-4249	google	UCBK	https://catalog.hathitrust.org/Record/102511835	Full View
Glossary of terms used on maps of Japan	United States. Army Map Service.		1945		google	UCBK	https://catalog.hathitrust.org/Record/102511847	Limited View
Alaskan group settlement	Stone, Kirk Haskin, 1914- United States. Bureau of Land Management.	United States, Dept. of the Interior	1950		google	UCBK	https://catalog.hathitrust.org/Record/102512008	Full View
Estimated peak employment and period of employment of migrant labor in agricultural activities, 1956	United States. Bureau of Employment Security. Office of Program Review and Analysis.	U.S. Dept. of Labor, Bureau of Employment Security, Office of Program Review and Analysis,	1957		google	UCBK	https://catalog.hathitrust.org/Record/102512009	Limited View
Mexican farm labor program consultants report, October, 1959	Garrett, Glenn E. United States. Department of Labor.	Secretary of Labor?],	1959		google	UCBK	https://catalog.hathitrust.org/Record/102512010	Limited View
Migrant farm labor	United States. Farm Security Administration.	U.S. Dept. of Agriculture, Farm Security Administration,	1941		google	UCBK	https://catalog.hathitrust.org/Record/102512011	Limited View
Hired farmworkers in the United States	Nix, James C. United States. Bureau of Employment Security.	U.S. Dept. of Labor, Bureau of Employment Security,	1965		google	UCBK	https://catalog.hathitrust.org/Record/102512012	Limited View
Cotton harvest mechanization	United States. Bureau of Employment Security.	Bureau of Employment Security,	1962		google	UCBK	https://catalog.hathitrust.org/Record/102512013	Full View
Mexican workers for United States agriculture	United States. Farm Placement Service.	Farm Placement Service, U.S. Employment Service,	1953		google	UCBK	https://catalog.hathitrust.org/Record/102512014	Limited View
Mobile camps for migrant farm families	United States. Farm Security Administration.	U.S. Dept. of Agriculture, Farm Security Administration,	1940		google	UCBK	https://catalog.hathitrust.org/Record/102512015	Limited View
Objectives and framework	United States. President's Committee on Migratory Labor.	President's Committee on Migratory Labor, U.S. Dept. of Labor,	1955		google	UCBK	https://catalog.hathitrust.org/Record/102512016	Limited View
California farm labor	Taylor, Paul S. (Paul Schuster), 1895-1984. Vasey, Tom. United States. Social Security Board.	Social Security Board, Bureau of Research and Statistics,	1937		google	UCBK	https://catalog.hathitrust.org/Record/102512017	Full View
Patterns of agricultural labor migration within California	Taylor, Paul S. (Paul Schuster), 1895-1984.	U.S. Govt. Print. Off.,	1938		google	UCBK	https://catalog.hathitrust.org/Record/102512018	Full View
Water management at its best	Water and Land Supervisors' Conference (13th : 1971 : Santa Fe, N.M.) United States. Bureau of Reclamation.	U.S. Bureau of Reclamation	1972	I 27.2:W29/10	google	UCBK	https://catalog.hathitrust.org/Record/102512021	Full View
California water	Simmons, Malcolm M. Library of Congress. Congressional Research Service.	Congressional Research Service, the Library of Congress,	1981		google	UCBK	https://catalog.hathitrust.org/Record/102512023	Full View
The Upper Basin's political conundrum	McDonald, J. William. United States. Department of the Interior. United States. Western Water Policy Review Advisory Commission.	The Commission ; National Technical Information Service [distributor,	1997		google	UCBK	https://catalog.hathitrust.org/Record/102512025	Full View
Crop estimates, 1910-1919	United States. Bureau of Crop Estimates.	Govt. print. off.,	1920		google	UCBK	https://catalog.hathitrust.org/Record/102512032	Full View
The changing economics of agriculture	United States. Congress. Joint Economic Committee. Subcommittee on Agriculture and Transportation.	U.S. Government Printing Office,	1983		google	UCBK	https://catalog.hathitrust.org/Record/102512036	Full View
Country data book: Turkey	United States. Economic Cooperation Administration.		1950		google	UCBK	https://catalog.hathitrust.org/Record/102512055	Full View
The Chinese economy in 1988 and 1989	United States. Congress. Joint Economic Committee. Subcommittee on Technology and National Security. United States. Central Intelligence Agency. Directorate of Intelligence.	Central Intelligency Agency, Directorate of Intelligence ; Document Expediting (DOCEX) Project, Exchange and Gift Division, Library of Congress ; National Technical Information Service,	1988		google	UCBK	https://catalog.hathitrust.org/Record/102512074	Limited View
Proceedings of the New Jersey Conference on Industrial Modernization, Newark, New Jersey, June 4, 1964	New Jersey Conference on Industrial Modernization (1964 : Newark, N.J.) New Jersey State Chamber of Commerce. United States. Business and Defense Services Administration.	Supt. of Docs., U.S. G.P.O.,	1964		google	UCBK	https://catalog.hathitrust.org/Record/102512094	Limited View
Action steps for businesses	Social Policy Research Associates. United States. Employment and Training Administration.	Social Policy Research Associates ; U.S. Dept. of Labor, Employment and Training Administration, Office of Policy Development and Research,	2007		google	UCBK	https://catalog.hathitrust.org/Record/102512100	Full View
Growing America through entrepreneurship	Benus, Jacob. McConnell, Sheena. Mathematica Policy Research, Inc. IMPAQ International, LLC. United States. Employment and Training Administration.	U.S. Department of Labor, Employment and Training Administration, Office of Policy Development, Evaluation and Research	2006		google	UCBK	https://catalog.hathitrust.org/Record/102512102	Full View
Growing America through entrepreneurship	IMPAQ International, LLC. United States. Employment and Training Administration.	U.S. Department of Labor, Employment and Training Administration ; IMPAQ International,	2008		google	UCBK	https://catalog.hathitrust.org/Record/102512103	Full View
Catalog of Royalty Management Program statistical publications	United States. Minerals Management Service.	U.S. Dept. of the Interior, Minerals Management Service : Royalty Management Program, [distributor,	1997		google	UCBK	https://catalog.hathitrust.org/Record/102512114	Full View
Grazing land policies in ten western states	Morgan, Murray E. United States. Bureau of Land Management.	U.S. Dept. of the Interior, Bureau of Land Management,	1961		google	UCBK	https://catalog.hathitrust.org/Record/102512115	Full View
Who owns America's land	Wunderlich, Gene.	U. S. Dept. of Agriculture, Economic Research Service,	1974	A 93.22:W 96	google	UCBK	https://catalog.hathitrust.org/Record/102512116	Full View
Foreign investment in U.S. agricultural land--how it shapes up	United States. General Accounting Office. United States. Congress. Senate. Committee on Agriculture, Nutrition, and Forestry.	U.S. General Accounting Office,	1979		google	UCBK	https://catalog.hathitrust.org/Record/102512117	Full View
Promoting equal job opportunity	California. State Fair Employment Practice Commission.	Fair Employment Practice Commission,	1966		google	UCBK	https://catalog.hathitrust.org/Record/102512208	Full View
A transportation study of the eight northern Indian pueblos	New Mexico. State Highway Department. Planning Division. United States. Urban Mass Transportation Administration. Eight Northern Indian Pueblos Council.	New Mexico State Highway Dept., Planning Division,	1980		google	UCBK	https://catalog.hathitrust.org/Record/102512288	Limited View
Transit works	Indiana. Division of Public Transportation. Indiana University, Bloomington. Institute for Urban Transportation.	Distributed through the U.S. Dept. of Transportation's Technology Sharing Program ; U.S. G.P.O. [distributor],	1982	TD 1.20/8:83-13	google	UCBK	https://catalog.hathitrust.org/Record/102512289	Full View
Private sector options for commuter transportation	Teal, Roger F. United States. Urban Mass Transportation Administration. University Research and Training Program. University of California, Irvine. Institute of Transportation Studies.	Urban Mass Transportation Administration, University Research and Training Program ; National Technical Information Service,	1984		google	UCBK	https://catalog.hathitrust.org/Record/102512290	Full View
Paratransit case studies	Cook, Allen R. Barb, Charles E. United States. Urban Mass Transportation Administration. Office of Policy Research. University of Oklahoma. School of Civil Engineering and Environmental Science.	The Program ; for sale by National Technical Information Service,	1979		google	UCBK	https://catalog.hathitrust.org/Record/102512291	Full View
The seventh National Conference on Rural Public Transportation	National Conference on Rural Public Transportation (7th : 1985 : Lawrence, Kan.) United States. Urban Mass Transportation Administration. Technology Sharing Program (U.S.) United States. Department of Transportation. Office of Technology and Planning Assistance. Ecosometrics, inc.	U.S. Dept. of Transportation : Distributed through the U.S. Dept. of Transportation's Technology Sharing Program,	1987	TD 1.20/8:86-19	google	UCBK	https://catalog.hathitrust.org/Record/102512292	Full View
The volunteer transportation program	Hood, T. C. (Thomas C.) Geiss, Linda S. Technology Sharing Program (U.S.) University of Tennessee, Knoxville. Transportation Center. Tennessee. Bureau of Mass Transit.	U.S. Dept. of Transportation, Technology Sharing Program : For sale by the Supt. of Docs., U.S. G.P.O.,	1982	TD 1.20/8:82-13	google	UCBK	https://catalog.hathitrust.org/Record/102512294	Full View
Section 18 program guidance and grant application instructions	United States. Federal Transit Administration.	U.S. Dept. of Transportation, Federal Transit Administration,	1992		google	UCBK	https://catalog.hathitrust.org/Record/102512295	Full View
Section 18 Program guidance and grant application instructions	United States. Urban Mass Transportation Administration.	U.S. Dept. of Transportation, Urban Mass Transportation Administration,	1983		google	UCBK	https://catalog.hathitrust.org/Record/102512296	Full View
The taxicab in transportation	United States. Department of Transportation. Technology Sharing Program Office. Transportation Systems Center.	Transportation Systems Center,	1979		google	UCBK	https://catalog.hathitrust.org/Record/102512297	Full View
Transportation resource management for rural elected officials	United States. Department of Transportation.	U.S. Dept. of Transportation,	1985	TD 1.20/8:85-29	google	UCBK	https://catalog.hathitrust.org/Record/102512298	Full View
Cost-effectiveness and highway safety	University of Southern California. Dept. of Industrial and Systems Engineering. Fleischer, Gerald A. United States. National Highway Safety Bureau.	University of Southern California, Dept. of Industrial and Systems Engineering; distributed by the Clearinghouse for Federal Scientific & Technical Information,	1969		google	UCBK	https://catalog.hathitrust.org/Record/102512299	Limited View
Examination of intersection, left turn across path crashes and potential IVHS countermeasures	Chovan, John D. John A. Volpe National Transportation Systems Center (U.S.) United States. National Highway Traffic Safety Administration.	U.S. Dept. of Transportation, National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1994		google	UCBK	https://catalog.hathitrust.org/Record/102512300	Full View
Examination of signalized intersection, straight crossing path crashes and potential IVHS countermeasures	Tijerina, Louis. United States. National Highway Traffic Safety Administration. Battelle Memorial Institute. Columbus Laboratories. Arvin/Calspan Corporation. John A. Volpe National Transportation Systems Center (U.S.)	U.S. Dept. of Transportation, National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1994		google	UCBK	https://catalog.hathitrust.org/Record/102512301	Full View
U08	Plaxico, Chuck A. National Transportation Research Center, Incorporated, University Transportation Center. United States. Department of Transportation. Research and Innovative Technology Administration.	National Transportation Research Center, Inc., University Transportation Center,	2000		google	UCBK	https://catalog.hathitrust.org/Record/102512302	Limited View
Accident research workshop	Council, Forrest M. Campbell, B. J. (Bob J.) United States. Federal Highway Administration. University of North Carolina at Chapel Hill. Highway Safety Research Center.	Federal Highway Administration, Environmental Division,	1982		google	UCBK	https://catalog.hathitrust.org/Record/102512303	Full View
Commercial vehicle safety	Hartman, Kate. FHWA International Technology Scanning Program. United States. Federal Highway Administration. Office of International Programs. Avalon Integrated Services, Inc. American Trade Initiatives, Inc.	Federal Highway Administration,	2000		google	UCBK	https://catalog.hathitrust.org/Record/102512304	Limited View
Workshop on In-Vehicle Alcohol Test Devices	Workshop on In-Vehicle Alcohol Test Devices (1986 : Washington, D.C.) Snyder, Monroe B. United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration,	1987		google	UCBK	https://catalog.hathitrust.org/Record/102512308	Full View
Secondary accident data fusion for assessing long-term performance of transportation systems	Sun, Carlos. Chilukuri, Venkat. University Transportation Centers Program (U.S.)	Midwest Trasportation Consortium, c/o Iowa State University ,	2007		google	UCBK	https://catalog.hathitrust.org/Record/102512309	Limited View
Statewide study of the feasibility of coordinating or consolidating specialized transportation services	Institute for Public Transportation. United States. Urban Mass Transportation Administration. New York (State). Department of Transportation.	New York State Dept. of Transportation,	1978		google	UCBK	https://catalog.hathitrust.org/Record/102512313	Limited View
Reporting of disabled vehicles by cooperative motorists	Wisepart, I. S. Warskow, M. A. Rosenweig, S. N. United States. Bureau of Public Roads. Airborne Instruments Laboratory.	Airborne Instruments Laboratory,	1967		google	UCBK	https://catalog.hathitrust.org/Record/102512314	Full View
Construction project administration and management for mitigating work zone crashes and fatalities	Shane, Jennifer Sue. Enz, Daniel. Strong, Kelly C. University Transportation Centers Program (U.S.) Midwest Transportation Consortium.	Midwest Transportation Consortium, Iowa State University,	2009		google	UCBK	https://catalog.hathitrust.org/Record/102512316	Limited View
Manual on identification, analysis and correction of high accident locations	Graham, Jerry L. Glennon, John C. joint author. Missouri. Division of Highway Safety. Midwest Research Institute (Kansas City, Mo.) Missouri. State Highway Commission. United States. Federal Highway Administration.	Dept. of Transportation, Federal Highway Administration,	1975		google	UCBK	https://catalog.hathitrust.org/Record/102512319	Full View
Synopsis of seven state integrated highway information systems	Nowakowski, Vincent. United States. Office of Highway Safety.	U.S. Dept. of Transportation, Federal Highway Administration, Office of Highway Safety,	1983		google	UCBK	https://catalog.hathitrust.org/Record/102512320	Full View
Summary of state evaluations of highway safety improvements	United States. Office of Highway Safety.	U.S. Dept. of Transportation, Federal Highway Administration, Office of Highway Safety,	1984		google	UCBK	https://catalog.hathitrust.org/Record/102512322	Full View
Highway safety evaluation	United States. Office of Highway Safety.	U.S. Dept. of Transportation, Federal Highway Administration, Office of Highway Safety,	1984		google	UCBK	https://catalog.hathitrust.org/Record/102512323	Full View
BMCS national roadside inspection, October 25-27, 1983	United States. Bureau of Motor Carrier Safety.	U.S. Dept. of Transportation, Federal Highway Administration, Bureau of Motor Carrier Safety,	1984		google	UCBK	https://catalog.hathitrust.org/Record/102512329	Full View
BMCS national roadside inspection, May 2-5, 1983	United States. Bureau of Motor Carrier Safety.	The Bureau,	1984		google	UCBK	https://catalog.hathitrust.org/Record/102512330	Full View
BMCS national roadside inspection, October 18-22, 1982	United States. Bureau of Motor Carrier Safety.	U.S. Dept. of Transportation, Federal Highway Administration, Bureau of Motor Carrier Safety,	1983		google	UCBK	https://catalog.hathitrust.org/Record/102512331	Full View
Oakland harbor navigation improvement (-50 foot) project	Port of Oakland. United States. Army. Corps of Engineers. San Francisco District.	U.S. Army Corps of Engineers, San Francisco District,	1998		google	UCBK	https://catalog.hathitrust.org/Record/102512332	Full View
A report to the Congress on the status of the public ports of the United States	United States. Maritime Administration.	The Administration,	1984		google	UCBK	https://catalog.hathitrust.org/Record/102512334	Full View
Intermodal access to US ports	A. Strauss-Wieder, Inc. United States. Maritime Administration. Office of Intermodal Development.	U.S. Dept. of Transportation, Maritime Administration, Office of Intermodal Development,	2002		google	UCBK	https://catalog.hathitrust.org/Record/102512335	Full View
Transportation systems for major activity centers	Technology Assessment Review (2nd : 1969 : Paris) United States. Urban Mass Transportation Administration. Organisation for Economic Co-operation and Development. Consultative Group on Transportation Research.	Organisation for Economic Cooperation and Development; Reproduced by National Technical Information Service,	1970		google	UCBK	https://catalog.hathitrust.org/Record/102512339	Limited View
Feasibility of adopting quality control circles for improving productivity and services quality by the Washington Metropolitan Area Transit Authority	Vaziri, Mohamad T. Lee, Joe W. Krieger, Joseph L. United States. Urban Mass Transportation Administration. University Research and Training Program. Howard University. School of Business and Public Administration.	Urban Mass Transportation Administration, University Research and Training Program ; National Technical Information Service,	1983		google	UCBK	https://catalog.hathitrust.org/Record/102512346	Full View
Central Link light rail transit project	Central Puget Sound Regional Transit Authority (Wash.) United States. Federal Transit Administration.	Central Puget Sound Regional Transit Authority,	1999		google	UCBK	https://catalog.hathitrust.org/Record/102512348	Limited View
San Diego Trolley	Technology Sharing Program (U.S.) United States. Urban Mass Transportation Administration. Office of Planning Assistance. San Diego Association of Governments.	Urban Mass Transportation Administration : Distributed in cooperation with the Technology Sharing Program, Office of the Secretary of Transportation,	1985	TD 1.20/8:85-10	google	UCBK	https://catalog.hathitrust.org/Record/102512349	Full View
The Feasibility of fare-free transit for Los Angeles	UCLA Urban Transportation Seminar. University of California, Los Angeles. School of Architecture and Urban Planning.	Reproduced by National Technical Information Service	1973		google	UCBK	https://catalog.hathitrust.org/Record/102512354	Full View
Daly City intermodal study	Daly City (Calif.) DKS Associates.	DKS,	1984		google	UCBK	https://catalog.hathitrust.org/Record/102512356	Full View
Private sector briefs	United States. Urban Mass Transportation Administration. Office of Private Sector Initiatives. Joint Center for Urban Mobility Research.	U.S. Dept. of Transportation, Urban Mass Transportation Administration, Office of Private Sector Initiatives ; Joint Center for Urban Mobility Research, Rice Center,	1986		google	UCBK	https://catalog.hathitrust.org/Record/102512370	Full View
Oakland harbor navigation improvement project	Port of Oakland. United States. Army. Corps of Engineers. San Francisco District.	U.S. Army Corps of Engineers, San Francisco District,	1998		google	UCBK	https://catalog.hathitrust.org/Record/102512372	Full View
1994 traffic crashes, injuries, and fatalities	Cerrelli, Ezio C. National Center for Statistics and Analysis (U.S.). Mathematical Analysis Division. United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1995		google	UCBK	https://catalog.hathitrust.org/Record/102512374	Full View
1993 traffic crashes, injuries, and fatalities	Cerrelli, Ezio C. National Center for Statistics and Analysis (U.S.). Mathematical Analysis Division. United States. National Highway Traffic Safety Administration.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1994		google	UCBK	https://catalog.hathitrust.org/Record/102512375	Full View
1989 traffic fatalities	Cerrelli, Ezio C. United States. National Highway Traffic Safety Administration. National Center for Statistics and Analysis (U.S.). Mathematical Analysis Division.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1989		google	UCBK	https://catalog.hathitrust.org/Record/102512376	Full View
1988 traffic fatalities	Cerrelli, Ezio C. United States. National Highway Traffic Safety Administration. National Center for Statistics and Analysis (U.S.). Mathematical Analysis Division.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1989		google	UCBK	https://catalog.hathitrust.org/Record/102512377	Full View
Older drivers	Cerrelli, Ezio C. United States. National Highway Traffic Safety Administration. National Center for Statistics and Analysis (U.S.). Mathematical Analysis Division.	National Highway Traffic Safety Administration ; Available through the National Technical Information Service,	1989		google	UCBK	https://catalog.hathitrust.org/Record/102512378	Full View
